rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Other Current Assets,Total Current Assets,Fixed Equipment,Major Movable Equipment,Total Assets,"Salaries, Wages, and Fees Payable",Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Net Revenue from Stand-Alone CHIP
761615,450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHTERY,EASTLAND,TX,76448-,EASTLAND,99945.0,R,STH,1,11,7/1/2022,6/30/2023,154.29,,,913.0,,2060.0,19.0,6935.0,,142.0,,353.0,19.0,,551.0,,1480.0,19.0,6935.0,,142.0,,353.0,2743815.0,1828713.0,3436562.0,4220107.0,8559681.0,13161055.0,1140413.0,19435320.0,7897623.0,43053639.0,50951262.0,1261443.0,,8559681.0,534443.0,,,10273139.0,-9277067.0,49978.0,177442371.0,,13319547.0,187842257.0,634121.0,45771402.0,115344894.0,,,-1642.0,-1642.0,115343252.0,72499005.0,187842257.0,,,,,,7718086.0,43233176.0,50951262.0,40679711.0,10271551.0,21720736.0,-11449185.0,15996001.0,4546816.0,87005.0,4459811.0,0.381449,1145792.0,474.0
761616,450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TOM GREEN,41660.0,R,STH,1,2,10/1/2021,9/30/2022,1778.03,,,24942.0,10876.0,83031.0,404.0,147642.0,2257.0,4696.0,309.0,16401.0,442.0,,23193.0,10234.0,78176.0,343.0,125214.0,2257.0,4696.0,309.0,16401.0,20327283.0,75129571.0,33348360.0,33454980.0,125219265.0,408183790.0,27177684.0,393366342.0,890505914.0,1437355143.0,2327861057.0,32562233.0,,125219265.0,43202450.0,,,307288907.0,-260125985.0,385245.0,727177287.0,13355606.0,212867340.0,1003864584.0,11875631.0,3791158.0,49502432.0,,29736969.0,3764388.0,33501357.0,83003789.0,920860795.0,1003864584.0,,1793266.0,0.1642,,,899419884.0,1467770454.0,2367190338.0,1756563601.0,610626737.0,533403055.0,77223682.0,5182823.0,82406505.0,,82406505.0,0.168982,49059470.0,100394.0
761626,74015,ALBERT J SOLNIT CHILDRENS CENTER -,915 RIVER RD,MIDDLETOWN,CT,06457-3921,,,,PH,4,10,7/1/2022,6/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761641,140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MT VERNON,IL,62864,JEFFERSON,99914.0,R,STH,1,4,1/1/2022,1/13/2023,159.46,,,929.0,88.0,1818.0,47.0,17766.0,,320.0,36.0,724.0,47.0,,917.0,88.0,1789.0,40.0,15120.0,,320.0,36.0,724.0,284208.0,3973064.0,1186138.0,7130299.0,14039501.0,53552654.0,1760911.0,57606283.0,50190011.0,218767284.0,268957295.0,3066037.0,147394.0,14039501.0,1015560.0,,,7255218.0,-3490560.0,129264.0,3427151.0,,,3639882.0,270599.0,208922.0,10195724.0,,,,,10195724.0,-6555842.0,3639882.0,,34215.0,0.0465,,,50190011.0,218767284.0,268957295.0,214298645.0,54658650.0,67592155.0,-12933505.0,579788.0,-12353717.0,,-12353717.0,0.214184,5467790.0,
761642,144010,CHICAGO READ MENTAL HEALTH CENTER,4200 N OAK PARK AVE,CHICAGO,IL,60634,,16974.0,U,PH,4,10,7/1/2022,6/30/2023,308.38,,,38.0,,7534.0,24.0,8760.0,,2.0,,140.0,160.0,,38.0,,7534.0,24.0,8760.0,,2.0,,140.0,,,,,25547014.0,5159586.0,744120.0,54756693.0,112002.0,353568.0,465570.0,,,25547014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30706600.0,-30706600.0,,-30706600.0,,-30706600.0,,,
761643,144016,ALTON MENTAL HEALTH CENTER,4500 COLLEGE AVE.,ALTON,IL,62002,,41180.0,U,PH,4,10,7/1/2022,6/30/2023,242.45,,,38.0,,39870.0,134.0,48910.0,,2.0,,90.0,134.0,,38.0,,39870.0,134.0,48910.0,,2.0,,90.0,,,,,18319264.0,5948470.0,1533084.0,42983948.0,80022.0,278808.0,358830.0,,,18319264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267734.0,-24267734.0,,-24267734.0,,-24267734.0,,,
761662,180127,FRANKFORT REGIONAL,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,FRANKLIN,99918.0,R,STH,1,4,8/1/2022,7/31/2023,397.61,,,4812.0,574.0,24407.0,118.0,42232.0,,1050.0,102.0,5666.0,130.0,,4758.0,332.0,19457.0,104.0,37122.0,,1050.0,102.0,5666.0,2794242.0,5591317.0,3513603.0,3513603.0,31998436.0,59887861.0,-9672127.0,90702228.0,398103138.0,410860839.0,808963977.0,7556959.0,,31998436.0,122731.0,,,26082630.0,-7953372.0,,22158654.0,20477520.0,23808773.0,51639007.0,3326543.0,89051.0,9033856.0,,754703.0,1935620.0,-161063004.0,-152029148.0,203668155.0,51639007.0,,382493.0,0.1581,,,398102443.0,410861534.0,808963977.0,686679611.0,122284366.0,91886243.0,30398123.0,6617121.0,37015244.0,,37015244.0,0.112121,19256532.0,
761664,190079,ST. CHARLES PARISH HOSPITAL,1057 PAUL MALLARD ROAD,LULING,LA,70070,ST. CHARLES PARISH,35380.0,U,STH,1,11,8/1/2022,7/31/2023,329.38,1.83,,353.0,1.0,2357.0,27.0,9855.0,,82.0,1.0,674.0,57.0,,287.0,1.0,1785.0,19.0,6935.0,,82.0,1.0,674.0,861014.0,2216426.0,1633366.0,1635441.0,12796061.0,54477726.0,4271626.0,69120902.0,36843475.0,161536737.0,198380212.0,3267682.0,,30252898.0,540225.0,,,6756641.0,,8395894.0,48461415.0,1523821.0,25963724.0,86729685.0,916944.0,1861175.0,9121606.0,,40419771.0,319176.0,40738947.0,49860553.0,36869135.0,86729688.0,,19043.0,0.12,,,36844028.0,161536736.0,198380764.0,134350303.0,64030461.0,67273787.0,-3243326.0,18739122.0,15495796.0,,15495796.0,0.348426,25562831.0,12163.0
761665,192015,OCHSNER EXTENDED CARE HOSPITAL,2614 JEFFERSON HWY  2ND FLOOR,JEFFERSON,LA,70121-3828,JEFFERSON PARISH,35380.0,U,LTCH,2,4,9/1/2022,8/31/2023,72.0,,,2663.0,740.0,4907.0,35.0,12775.0,,104.0,24.0,294.0,35.0,,2663.0,740.0,4907.0,35.0,12775.0,,104.0,24.0,294.0,,,,,6152808.0,9052659.0,115493.0,15089982.0,30295458.0,,30295458.0,,,6152808.0,1034667.0,,,2531369.0,,,2706375.0,,1101003.0,4234494.0,148946.0,9376685.0,8136801.0,,,,,8136801.0,-3902307.0,4234494.0,,,,,,30295458.0,,30295458.0,16963349.0,13332109.0,15205467.0,-1873358.0,,-1873358.0,,-1873358.0,,,
761666,192032,LA EXTENDED CARE OF LAFAYETTE,2810 AMBASSADOR CAFFERY PKWY 6TH FLO,LAFAYETTE,LA,70506,LAFAYETTE PARISH,29180.0,U,LTCH,2,4,9/1/2022,8/31/2023,85.0,,,4714.0,2567.0,10458.0,48.0,17520.0,,221.0,103.0,444.0,66.0,,4714.0,2567.0,10458.0,48.0,17520.0,,221.0,103.0,444.0,,,,,7172962.0,9881615.0,485543.0,18601141.0,35266917.0,,35266917.0,,,7172962.0,713638.0,,,2396927.0,,,2520922.0,,2116405.0,5515798.0,178339.0,-29657129.0,-28855058.0,,,,,-28855058.0,34370856.0,5515798.0,,,,,,35266917.0,,35266917.0,17270465.0,17996452.0,17054577.0,941875.0,,941875.0,,941875.0,,,
761667,192035,LA EXTENDED CARE OF NATCHITOCHES,501 KEYSER AVE 2ND FLOOR,NATCHITOCHES,LA,71457,NATCHITOCHES PARISH,99919.0,R,LTCH,2,4,9/1/2022,8/31/2023,37.0,,,2272.0,1882.0,7153.0,9.0,5090.0,,99.0,20.0,144.0,20.0,,2272.0,1882.0,7153.0,9.0,5090.0,,99.0,20.0,144.0,,,,,3000667.0,3084155.0,57921.0,6396068.0,13944457.0,,13944457.0,,,3000667.0,258675.0,,,906644.0,,,951840.0,,436883.0,2398030.0,89192.0,-5823501.0,-5537723.0,,,,,-5537723.0,7935753.0,2398030.0,,,,,,13944457.0,,13944457.0,7835810.0,6108647.0,6084822.0,23825.0,,23825.0,,23825.0,,,
761673,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON,ST. JOSEPH,MO,64506-3398,BUCHANAN,41140.0,R,STH,1,2,7/1/2022,6/30/2023,2707.19,,,23688.0,13160.0,69196.0,352.0,123816.0,,4673.0,1424.0,14669.0,352.0,,21333.0,10033.0,59729.0,328.0,115056.0,,4673.0,1424.0,14669.0,27268592.0,16706897.0,33671732.0,35437814.0,278744693.0,413650351.0,31149199.0,539429032.0,588776024.0,808903277.0,1397679301.0,43336151.0,,278445644.0,22198788.0,,,376836782.0,-281444100.0,,128093495.0,7960471.0,209381962.0,460655390.0,16807328.0,7086711.0,38626214.0,,,4817777.0,4817777.0,43443991.0,417211399.0,460655390.0,,1614307.0,0.12,21648746.0,,588940429.0,1069152524.0,1658092953.0,981170296.0,676922657.0,718954700.0,-42032043.0,53217172.0,11185129.0,7225370.0,3959759.0,0.385946,69853515.0,
761683,291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVE,MESQUITE,NV,89027-,CLARK,29820.0,R,CAH,1,4,8/1/2022,7/31/2023,124.81,,,1303.0,164.0,2948.0,25.0,9125.0,,414.0,47.0,981.0,25.0,,1147.0,142.0,2579.0,21.0,7665.0,,414.0,47.0,981.0,325850.0,3496415.0,1162781.0,3957304.0,12090893.0,24283705.0,1795232.0,34202881.0,29197221.0,123647411.0,152844632.0,,,,,,,8389170.0,-3091022.0,117132.0,6124544.0,49050.0,3279776.0,18033019.0,1508731.0,560192.0,16740222.0,,,935317.0,935317.0,17675539.0,357480.0,18033019.0,,,,,,29197221.0,123647411.0,152844632.0,117940252.0,34904380.0,36374598.0,-1470218.0,448017.0,-1022201.0,,-1022201.0,0.223775,1315890.0,
761692,352004,VIBRA HOSPITAL OF FARGO  LLC,5225 23RD AVE S. 7TH FLOOR,FARGO,ND,58104,CASS,22020.0,U,LTCH,2,4,8/1/2022,7/31/2023,77.07,,,2575.0,1427.0,9275.0,31.0,11315.0,,108.0,19.0,279.0,31.0,,2575.0,1427.0,9275.0,31.0,11315.0,,108.0,19.0,279.0,,,,,6555207.0,7979684.0,807580.0,14431709.0,115525571.0,269.0,115525840.0,,,,,,,5601153.0,-1154656.0,,4593499.0,1900457.0,2789.0,18549746.0,713210.0,872648.0,-90211964.0,,1510031.0,3704334.0,5214365.0,-84997599.0,103547345.0,18549746.0,,,,,,115525571.0,269.0,115525840.0,88330817.0,27195023.0,14534891.0,12660132.0,429909.0,13090041.0,,13090041.0,,,
761693,352005,VIBRA HOSPITAL OF CENTRAL DAKOTAS  L,1000 18TH STREET N.W.,MANDAN,ND,58554,MORTON,13900.0,U,LTCH,2,4,8/1/2022,7/31/2023,55.61,,,2257.0,1237.0,5960.0,41.0,14965.0,,96.0,47.0,247.0,41.0,,2257.0,1237.0,5960.0,41.0,14965.0,,96.0,47.0,247.0,,,,,4423757.0,4775183.0,713484.0,8700545.0,49428874.0,16366.0,49445240.0,,,,,,,3697709.0,-268985.0,,3580337.0,947434.0,10566.0,3307464.0,376847.0,714358.0,-35872776.0,,,1808218.0,1808218.0,-34064558.0,37372022.0,3307464.0,,,,,,49876143.0,16366.0,49892509.0,38114306.0,11778203.0,9198940.0,2579263.0,7733.0,2586996.0,,2586996.0,,,
761704,370002,ALLIANCEHEALTH WOODWARD,917 17TH STREET,WOODWARD,OK,73802,WOODWARD,99937.0,R,STH,1,4,6/1/2022,5/31/2023,140.24,,,1749.0,762.0,3539.0,40.0,14600.0,,378.0,231.0,920.0,40.0,,1529.0,518.0,2910.0,34.0,12410.0,,378.0,231.0,920.0,582627.0,3043913.0,1111440.0,4256566.0,12701751.0,35207948.0,2659623.0,38647855.0,47570283.0,186945555.0,234515838.0,2238423.0,345918.0,12701751.0,1145536.0,,,9751885.0,-3106935.0,87498.0,8680740.0,3710133.0,9094829.0,17649275.0,1201911.0,85956.0,-10769142.0,,2465123.0,,2465123.0,-8304019.0,25953294.0,17649275.0,,94315.0,0.12,37024.0,,47612009.0,188125499.0,235737508.0,195437553.0,40299955.0,47909699.0,-7609744.0,1858263.0,-5751481.0,,-5751481.0,0.164798,3660652.0,
761706,390025,KENSINGTON HOSPITAL,136 WEST DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,37964.0,U,STH,1,2,7/1/2022,6/30/2023,,,,,,1599.0,14.0,5110.0,,,,94.0,14.0,,,,1599.0,14.0,5110.0,,,,94.0,,,,,2886218.0,4560684.0,297427.0,3691433.0,3760122.0,342601.0,4102723.0,641038.0,,2886218.0,31653.0,,,820091.0,,,6228103.0,1218500.0,3133574.0,9104038.0,274746.0,,274746.0,,,6755.0,6755.0,281501.0,8822537.0,9104038.0,,,0.12,,,8289422.0,5434446.0,13723868.0,9222385.0,4501483.0,7446902.0,-2945419.0,4456303.0,1510884.0,,1510884.0,0.899752,631992.0,
761707,390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604-3555,LANCASTER,29540.0,R,STH,1,2,7/1/2022,6/30/2023,6430.0,46.27,,39358.0,4550.0,150655.0,620.0,226300.0,,7605.0,495.0,26640.0,620.0,,34278.0,4550.0,123749.0,543.0,198195.0,,7605.0,495.0,26640.0,10003316.0,28292423.0,17637607.0,73426726.0,517320251.0,846194256.0,,986296052.0,1544331711.0,2169921140.0,3714252851.0,136650200.0,,542175549.0,23118897.0,783122.0,695508.0,184503508.0,,,340054759.0,328009242.0,346399232.0,1176432604.0,49897915.0,15041896.0,125376189.0,,,333987245.0,333987245.0,459363434.0,717069170.0,1176432604.0,,2264351.0,0.0979,85840592.0,3632122.0,1714794415.0,2257621759.0,3972416174.0,2642819515.0,1329596659.0,1363514507.0,-33917848.0,138098343.0,104180495.0,,104180495.0,0.265544,82799799.0,744705.0
761708,390156,MERCY CATHOLIC MEDICAL CENTER,LANSDOWNE AVE & BAILEY RD.,DARBY,PA,19023,USA,37964.0,U,STH,1,1,7/1/2022,6/30/2023,915.99,90.9,,7491.0,1834.0,30017.0,153.0,55845.0,,1347.0,371.0,6535.0,183.0,,6629.0,1834.0,26997.0,135.0,49275.0,,1347.0,371.0,6535.0,2042443.0,15606377.0,5136675.0,6397132.0,73776087.0,141036141.0,6752302.0,169474494.0,454707549.0,426355497.0,881063046.0,14463951.0,,73657479.0,1006473.0,1937.0,1910711.0,92034323.0,-68557163.0,,59846855.0,17993690.0,18305992.0,107268156.0,28955500.0,88018789.0,126377723.0,,85422.0,469317.0,554739.0,126932462.0,-19664306.0,107268156.0,,1018517.0,0.27,20449265.0,4453195.0,519721750.0,454074382.0,973796132.0,783669051.0,190127081.0,214812228.0,-24685147.0,17942914.0,-6742233.0,,-6742233.0,0.192352,38700419.0,
761712,394027,FAIRMOUNT HOSPITAL,361 FAIRTHORNE AVE,PHILADELPHIA,PA,19128,PHILADELPHIA,37964.0,U,PH,4,4,7/1/2022,6/30/2023,427.3,,,2739.0,861.0,59569.0,169.0,61685.0,,175.0,77.0,3695.0,169.0,,2739.0,861.0,59569.0,169.0,61685.0,,175.0,77.0,3695.0,,,,,30038903.0,27322349.0,1012949.0,39296707.0,127851027.0,1875957.0,129726984.0,,,,,,,12714008.0,,82594865.0,95700364.0,,4967537.0,108439040.0,2045593.0,,-32539058.0,,,,,-32539058.0,140978098.0,108439040.0,,,,,,127851027.0,1875957.0,129726984.0,83139274.0,46587710.0,47763408.0,-1175698.0,706985.0,-468713.0,,-468713.0,,,
761715,451335,MUENSTER MEMORIAL HOSPITAL,605 N. MAPLE STREET,MUENSTER,TX,76252-,COOKE,99945.0,R,CAH,1,11,7/1/2022,6/30/2023,68.14,,,2749.0,,3442.0,18.0,6570.0,,15.0,,26.0,18.0,,48.0,,79.0,18.0,6570.0,,15.0,,26.0,144759.0,285272.0,407252.0,407252.0,5737545.0,7964682.0,246056.0,11372431.0,5466556.0,6606776.0,12073332.0,,,,,,,1990700.0,-973716.0,,3556313.0,,5800051.0,7370827.0,532801.0,4558.0,1373814.0,,185672.0,16731.0,202403.0,1576217.0,5794610.0,7370827.0,,,,,,5466556.0,6606776.0,12073332.0,2812505.0,9260827.0,13702227.0,-4441400.0,4251661.0,-189739.0,,-189739.0,0.941946,245095.0,
761766,144021,MCFARLAND MENTAL HEALTH CHENTER,901 SOUTHWIND RD,SPRINGFIELD,IL,62703,,44100.0,U,PH,4,10,7/1/2022,6/30/2023,252.52,,,507.0,431.0,41908.0,142.0,51830.0,,7.0,1.0,143.0,142.0,,507.0,431.0,41908.0,142.0,51830.0,,7.0,1.0,143.0,,,,,20872210.0,2766362.0,391074.0,41619094.0,276100.0,17256.0,293356.0,,,20872210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23638572.0,-23638572.0,,-23638572.0,,-23638572.0,,,
761767,144037,ELGIN MENTAL HEALTH CENTER,750 S. STATE,ELGIN,IL,60123,,20994.0,U,PH,4,10,7/1/2022,6/30/2023,672.26,,,201.0,2331.0,141339.0,427.0,155855.0,,5.0,8.0,463.0,427.0,,201.0,2331.0,141339.0,427.0,155855.0,,5.0,8.0,463.0,,,,,52897444.0,12606554.0,2307744.0,114986905.0,1374150.0,73240.0,1447390.0,,,52897444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65503998.0,-65503998.0,,-65503998.0,,-65503998.0,,,
761800,192034,ST. LANDRY EXTENDED CARE,539 PRUDHOMME ST,OPELOUSAS,LA,70570,ST. LANDRY PARISH,99919.0,R,LTCH,2,4,9/1/2022,8/31/2023,34.0,,,2834.0,1882.0,7867.0,24.0,8760.0,,138.0,37.0,204.0,24.0,,2560.0,1882.0,7153.0,24.0,8760.0,,138.0,37.0,204.0,,,,,2296913.0,3180311.0,61863.0,5639100.0,10123226.0,,10123226.0,,,2296913.0,371999.0,,,699776.0,,,715781.0,,490546.0,2228952.0,41377.0,-16256745.0,-16123642.0,,,,,-16123642.0,18352594.0,2228952.0,,,,,,10123226.0,,10123226.0,4499918.0,5623308.0,5477224.0,146084.0,,146084.0,,146084.0,,,
761837,390111,HOSPITAL OF THE UNIV OF PENNA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104-,PHILADELPHIA,37964.0,R,STH,1,2,7/1/2022,6/30/2023,9650.31,840.79,,67584.0,6499.0,288120.0,1051.0,381094.0,,8221.0,860.0,41921.0,1109.0,,52206.0,4730.0,227117.0,828.0,297989.0,,8221.0,860.0,41921.0,25830370.0,23790196.0,29993392.0,99372996.0,914491696.0,2895872308.0,166683171.0,2719923426.0,9008983927.0,10226019423.0,19235003350.0,240096300.0,,1035719037.0,39356329.0,,12312325.0,411577802.0,,147591140.0,1767655317.0,355906749.0,687085901.0,5608517216.0,201866148.0,14780368.0,250167865.0,1197706599.0,,59563939.0,1257270538.0,1507438403.0,4101078813.0,5608517216.0,,7639704.0,0.1826,109933137.0,58002673.0,9123435749.0,10315022549.0,19438458298.0,16074194146.0,3364264152.0,3793212504.0,-428948352.0,673392196.0,244443844.0,,244443844.0,0.141405,288354205.0,
761892,194025,CENTRAL LA. STATE HOSPITAL,PO BOX 5031,PINEVILLE,LA,71360,RAPIDES,10780.0,U,PH,4,10,7/1/2022,6/30/2023,234.0,,,,,41672.0,148.0,54020.0,,,,23.0,148.0,,,,41672.0,148.0,54020.0,,,,23.0,,,,,17321615.0,33743912.0,3936890.0,51605547.0,56278662.0,,56278662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51065527.0,-51065527.0,,-51065527.0,,-51065527.0,,,
761921,362023,MAHONING VALLEY HOSPITAL,8049 SOUTH AVENUE,BOARDMAN,OH,44512-,MAHONING,49660.0,U,LTCH,2,6,11/1/2021,6/13/2022,110.35,,,2782.0,619.0,5742.0,42.0,9450.0,,102.0,16.0,233.0,42.0,,2782.0,619.0,5742.0,42.0,9450.0,,102.0,16.0,233.0,,,,,4753478.0,3531712.0,34318.0,10576359.0,64132703.0,37284.0,64169987.0,,,,,,,1706048.0,-2299627.0,,-401839.0,,,927162.0,2.0,71995.0,-25225231.0,,,3697612.0,3697612.0,-21527619.0,22454781.0,927162.0,,,,,,64134251.0,35734.0,64169985.0,54442254.0,9727731.0,8285190.0,1442541.0,929788.0,2372329.0,,2372329.0,,,
761931,390086,DUBOIS REGIONAL MEDICAL CENTER,100 HOSPITAL AVENUE,DUBOIS,PA,15801,CLEARFIELD,99939.0,R,STH,1,2,7/1/2022,6/30/2023,2194.81,23.84,,9946.0,780.0,44709.0,247.0,81380.0,,2278.0,101.0,9150.0,272.0,,8284.0,711.0,34593.0,184.0,65350.0,,2278.0,101.0,9150.0,2626824.0,8566539.0,5448158.0,17929611.0,173459456.0,323532535.0,15819317.0,338420611.0,263557203.0,770727964.0,1034285167.0,20051877.0,31885.0,173459456.0,17558512.0,68173.0,316063.0,72665351.0,-9571381.0,,88327171.0,99573961.0,202356464.0,515612064.0,27174827.0,,99046111.0,,204875640.0,1916651.0,206792291.0,305838402.0,209773662.0,515612064.0,,1122870.0,0.2098,15895246.0,1280757.0,294434044.0,886362091.0,1180796135.0,751520702.0,429275433.0,496991991.0,-67716558.0,64599755.0,-3116803.0,,-3116803.0,0.327202,35276081.0,
761932,390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PHILADELPHIA,37964.0,U,STH,1,2,7/1/2022,6/30/2023,3763.4,371.52,,16634.0,5423.0,104290.0,407.0,148555.0,,2878.0,1366.0,21159.0,685.0,,13809.0,4142.0,79653.0,336.0,122640.0,,2878.0,1366.0,21159.0,785959.0,13374247.0,4525471.0,15896381.0,352435088.0,688862764.0,47779564.0,806352839.0,1767692967.0,1262569588.0,3030262555.0,80683702.0,,352435088.0,52535912.0,,9124477.0,106290865.0,,711320.0,197053992.0,,186369864.0,1050270434.0,23155666.0,884495.0,117608201.0,149342912.0,1196195.0,187342125.0,337881232.0,455489433.0,594781001.0,1050270434.0,,3757932.0,0.4039,65774840.0,13732724.0,1767692969.0,1262569586.0,3030262555.0,2168952347.0,861310208.0,1041297852.0,-179987644.0,184655087.0,4667443.0,,4667443.0,0.2661,282616829.0,
761960,670143,ASCENSION SETON BASTROP,630 HIGHWAY 71 W,BASTROP,TX,78602,BASTROP,12420.0,U,STH,1,1,7/1/2022,6/30/2023,61.88,,,149.0,1.0,342.0,7.0,2555.0,,51.0,1.0,114.0,7.0,,149.0,1.0,342.0,7.0,2555.0,,51.0,1.0,114.0,2650655.0,6269621.0,3274594.0,3281431.0,5485782.0,9131061.0,1649091.0,13879365.0,5544688.0,135696256.0,141240944.0,924667.0,,5494542.0,5829.0,,,15256527.0,-13175782.0,3120.0,4536186.0,60705.0,5217831.0,33502656.0,419702.0,1769916.0,2278096.0,,,125211.0,125211.0,2403307.0,31099349.0,33502656.0,,,,132521.0,,5544688.0,135696255.0,141240943.0,124588242.0,16652701.0,14616843.0,2035858.0,533267.0,2569125.0,,2569125.0,0.098267,1834411.0,34113.0
761987,192011,PAM SPECIALTY HOSPITAL OF SHREVEPORT,1541 KINGS HIGHWAY  10TH FLOOR,SHREVEPORT,LA,71103,CADDO PARISH,43340.0,U,LTCH,2,4,9/1/2022,8/31/2023,95.85,,68.0,6751.0,,9604.0,36.0,13140.0,2.0,311.0,,429.0,36.0,68.0,6751.0,,9604.0,36.0,13140.0,2.0,311.0,,429.0,,,,,6967750.0,9868234.0,168493.0,16642865.0,93034467.0,4050.0,93038517.0,,,,,,,1942662.0,-349794.0,99490.0,2127662.0,,1139418.0,18466848.0,667841.0,98811.0,2258868.0,,,13246931.0,13246931.0,15505799.0,2961049.0,18466848.0,,,,,,93034467.0,4050.0,93038517.0,76495796.0,16542721.0,16835984.0,-293263.0,141579.0,-151684.0,,-151684.0,,,
761998,372018,POST ACUTE MEDICAL TULSA,3219 SOUTH 79TH EAST AVE,TULSA,OK,74145,TULSA,46140.0,U,LTCH,2,5,9/1/2022,8/31/2023,142.03,,,8502.0,909.0,12640.0,60.0,21900.0,,407.0,66.0,629.0,60.0,,7330.0,623.0,10600.0,50.0,18250.0,,407.0,66.0,629.0,,,,,9839271.0,11101907.0,405889.0,20128329.0,115970937.0,41199.0,116012136.0,,,,,,,2507869.0,229677.0,91949.0,2802294.0,,868630.0,29667079.0,730048.0,103313.0,2630396.0,,,17203949.0,17203949.0,19834345.0,9832734.0,29667079.0,,,,,,115970937.0,41199.0,116012136.0,92462989.0,23549147.0,20941178.0,2607969.0,123072.0,2731041.0,2.0,2731039.0,,,
762016,452042,CHRISTUS DUBUIS HOSPITAL OF,2830 CALDER AVENUE,BEAUMONT,TX,77706,JEFFERSON,13140.0,U,LTCH,2,4,9/1/2022,8/31/2023,59.0,,,3579.0,130.0,6387.0,33.0,12045.0,,201.0,1.0,306.0,33.0,,3579.0,130.0,6387.0,33.0,12045.0,,201.0,1.0,306.0,,,,,4755200.0,5431258.0,169271.0,10982627.0,26476847.0,,26476847.0,,,4755200.0,103895.0,,,2220351.0,,,2292108.0,,1281151.0,3355784.0,159504.0,,295694.0,,,,,295694.0,3060090.0,3355784.0,,,,,,26476847.0,,26476847.0,16849652.0,9627195.0,10186458.0,-559263.0,,-559263.0,,-559263.0,,,
